time		totalmass			KE			PE
12.2		100000			0.00882289			5.42934
12.25		100000			0.0089114			5.43257
12.3		100000			0.00900027			5.43579
12.35		100000			0.00908951			5.43899
12.4		100000			0.00917912			5.44218
12.45		100000			0.00926909			5.44536
12.5		100000			0.00935943			5.44853
12.55		100000			0.00945012			5.45168
12.6		100000			0.00954117			5.45483
12.65		100000			0.00963257			5.45796
12.7		100000			0.00972433			5.46107
12.75		100000			0.00981644			5.46418
12.8		100000			0.00990889			5.46727
12.85		100000			0.0100017			5.47035
12.9		100000			0.0100948			5.47342
12.95		100000			0.0101883			5.47647
13		100000			0.0102821			5.47952
13.05		100000			0.0103763			5.48255
13.1		100000			0.0104708			5.48557
13.15		100000			0.0105656			5.48857
13.2		100000			0.0106608			5.49157
13.25		100000			0.0107563			5.49455
13.3		100000			0.0108521			5.49752
13.35		100000			0.0109482			5.50048
13.4		100000			0.0110446			5.50342
13.45		100000			0.0111414			5.50636
13.5		100000			0.0112385			5.50928
13.55		100000			0.0113359			5.51219
13.6		100000			0.0114336			5.51509
13.65		100000			0.0115316			5.51797
13.7		100000			0.0116299			5.52085
13.75		100000			0.0117285			5.52371
13.8		100000			0.0118275			5.52656
13.85		100000			0.0119267			5.5294
13.9		100000			0.0120262			5.53223
13.95		100000			0.012126			5.53504
14		100000			0.0122261			5.53785
14.05		100000			0.0123265			5.54064
14.1		100000			0.0124272			5.54342
14.15		100000			0.0125281			5.54619
14.2		100000			0.0126294			5.54895
14.25		100000			0.0127309			5.55169
14.3		100000			0.0128327			5.55443
14.35		100000			0.0129348			5.55715
14.4		100000			0.0130371			5.55986
14.45		100000			0.0131398			5.56256
14.5		100000			0.0132427			5.56525
14.55		100000			0.0133458			5.56793
14.6		100000			0.0134492			5.57059
14.65		100000			0.0135529			5.57325
14.7		100000			0.0136568			5.57589
14.75		100000			0.013761			5.57852
14.8		100000			0.0138655			5.58114
14.85		100000			0.0139702			5.58375
14.9		100000			0.0140751			5.58635
14.95		100000			0.0141803			5.58894
15		100000			0.0142858			5.59151
15.05		100000			0.0143915			5.59408
15.1		100000			0.0144974			5.59663
15.15		100000			0.0146035			5.59918
15.2		100000			0.0147099			5.60171
15.25		100000			0.0148166			5.60423
15.3		100000			0.0149234			5.60674
15.35		100000			0.0150305			5.60924
15.4		100000			0.0151378			5.61173
15.45		100000			0.0152454			5.61421
15.5		100000			0.0153531			5.61667
15.55		100000			0.0154611			5.61913
15.6		100000			0.0155693			5.62157
15.65		100000			0.0156777			5.62401
15.7		100000			0.0157864			5.62643
15.75		100000			0.0158952			5.62885
15.8		100000			0.0160043			5.63125
15.85		100000			0.0161135			5.63364
15.9		100000			0.016223			5.63602
15.95		100000			0.0163326			5.63839
16		100000			0.0164425			5.64075
16.05		100000			0.0165526			5.6431
16.1		100000			0.0166628			5.64544
16.15		100000			0.0167733			5.64777
16.2		100000			0.0168839			5.65009
16.25		100000			0.0169947			5.6524
16.3		100000			0.0171057			5.65469
16.35		100000			0.0172169			5.65698
16.4		100000			0.0173283			5.65926
16.45		100000			0.0174399			5.66153
16.5		100000			0.0175516			5.66378
16.55		100000			0.0176635			5.66603
16.6		100000			0.0177756			5.66827
16.65		100000			0.0178879			5.67049
16.7		100000			0.0180003			5.67271
16.75		100000			0.018113			5.67491
16.8		100000			0.0182257			5.67711
16.85		100000			0.0183387			5.6793
16.9		100000			0.0184518			5.68147
16.95		100000			0.018565			5.68364
