time		totalmass			KE			PE
13.3		100000			2.7216e-09			1.90745
13.35		100000			2.7371e-09			1.90882
13.4		100000			2.75259e-09			1.91018
13.45		100000			2.76805e-09			1.91153
13.5		100000			2.7835e-09			1.91287
13.55		100000			2.79892e-09			1.9142
13.6		100000			2.81432e-09			1.91552
13.65		100000			2.82969e-09			1.91683
13.7		100000			2.84504e-09			1.91813
13.75		100000			2.86036e-09			1.91942
13.8		100000			2.87566e-09			1.92069
13.85		100000			2.89092e-09			1.92196
13.9		100000			2.90616e-09			1.92322
13.95		100000			2.92137e-09			1.92446
14		100000			2.93654e-09			1.9257
14.05		100000			2.95169e-09			1.92693
14.1		100000			2.9668e-09			1.92814
14.15		100000			2.98187e-09			1.92935
14.2		100000			2.99692e-09			1.93055
14.25		100000			3.01192e-09			1.93173
14.3		100000			3.0269e-09			1.93291
14.35		100000			3.04183e-09			1.93408
14.4		100000			3.05672e-09			1.93524
14.45		100000			3.07158e-09			1.93638
14.5		100000			3.0864e-09			1.93752
14.55		100000			3.10117e-09			1.93865
14.6		100000			3.11591e-09			1.93977
14.65		100000			3.1306e-09			1.94088
14.7		100000			3.14525e-09			1.94198
14.75		100000			3.15985e-09			1.94307
14.8		100000			3.17441e-09			1.94415
14.85		100000			3.18893e-09			1.94523
14.9		100000			3.2034e-09			1.94629
14.95		100000			3.21782e-09			1.94735
15		100000			3.2322e-09			1.94839
15.05		100000			3.24652e-09			1.94943
15.1		100000			3.2608e-09			1.95045
15.15		100000			3.27503e-09			1.95147
15.2		100000			3.28921e-09			1.95248
15.25		100000			3.30334e-09			1.95348
15.3		100000			3.31741e-09			1.95447
15.35		100000			3.33144e-09			1.95546
15.4		100000			3.34541e-09			1.95643
15.45		100000			3.35933e-09			1.9574
15.5		100000			3.37319e-09			1.95836
15.55		100000			3.387e-09			1.95931
15.6		100000			3.40075e-09			1.96025
15.65		100000			3.41445e-09			1.96118
15.7		100000			3.4281e-09			1.9621
15.75		100000			3.44168e-09			1.96302
15.8		100000			3.45521e-09			1.96393
15.85		100000			3.46868e-09			1.96483
15.9		100000			3.48209e-09			1.96572
15.95		100000			3.49545e-09			1.9666
16		100000			3.50874e-09			1.96747
16.05		100000			3.52198e-09			1.96834
16.1		100000			3.53515e-09			1.9692
16.15		100000			3.54826e-09			1.97005
16.2		100000			3.56132e-09			1.9709
16.25		100000			3.57431e-09			1.97173
16.3		100000			3.58724e-09			1.97256
16.35		100000			3.60011e-09			1.97338
16.4		100000			3.61291e-09			1.97419
16.45		100000			3.62566e-09			1.975
16.5		100000			3.63833e-09			1.9758
16.55		100000			3.65095e-09			1.97659
16.6		100000			3.6635e-09			1.97737
16.65		100000			3.67599e-09			1.97815
16.7		100000			3.68841e-09			1.97892
16.75		100000			3.70077e-09			1.97968
16.8		100000			3.71307e-09			1.98043
16.85		100000			3.7253e-09			1.98118
16.9		100000			3.73746e-09			1.98192
16.95		100000			3.74956e-09			1.98265
17		100000			3.76159e-09			1.98338
17.05		100000			3.77356e-09			1.9841
17.1		100000			3.78545e-09			1.98481
17.15		100000			3.79729e-09			1.98552
17.2		100000			3.80905e-09			1.98622
17.25		100000			3.82075e-09			1.98691
17.3		100000			3.83239e-09			1.98759
17.35		100000			3.84395e-09			1.98827
17.4		100000			3.85545e-09			1.98895
17.45		100000			3.86688e-09			1.98961
17.5		100000			3.87824e-09			1.99027
17.55		100000			3.88954e-09			1.99093
17.6		100000			3.90077e-09			1.99157
17.65		100000			3.91193e-09			1.99221
17.7		100000			3.92302e-09			1.99285
17.75		100000			3.93405e-09			1.99348
17.8		100000			3.94501e-09			1.9941
17.85		100000			3.9559e-09			1.99471
17.9		100000			3.96672e-09			1.99532
17.95		100000			3.97747e-09			1.99593
18		100000			3.98816e-09			1.99653
18.05		100000			3.99878e-09			1.99712
18.1		100000			4.00933e-09			1.9977
18.15		100000			4.01981e-09			1.99828
18.2		100000			4.03023e-09			1.99886
18.25		100000			4.04058e-09			1.99943
18.3		100000			4.05086e-09			1.99999
18.35		100000			4.06107e-09			2.00055
18.4		100000			4.07122e-09			2.0011
18.45		100000			4.08129e-09			2.00165
18.5		100000			4.09131e-09			2.00219
18.55		100000			4.10125e-09			2.00272
18.6		100000			4.11113e-09			2.00325
18.65		100000			4.12094e-09			2.00378
18.7		100000			4.13068e-09			2.0043
18.75		100000			4.14036e-09			2.00481
18.8		100000			4.14997e-09			2.00532
18.85		100000			4.15952e-09			2.00582
18.9		100000			4.169e-09			2.00632
18.95		100000			4.17841e-09			2.00682
19		100000			4.18776e-09			2.00731
19.05		100000			4.19705e-09			2.00779
19.1		100000			4.20626e-09			2.00827
19.15		100000			4.21542e-09			2.00874
19.2		100000			4.22451e-09			2.00921
19.25		100000			4.23353e-09			2.00967
19.3		100000			4.2425e-09			2.01013
19.35		100000			4.25139e-09			2.01059
19.4		100000			4.26023e-09			2.01104
19.45		100000			4.269e-09			2.01148
19.5		100000			4.27771e-09			2.01192
19.55		100000			4.28635e-09			2.01236
19.6		100000			4.29494e-09			2.01279
19.65		100000			4.30346e-09			2.01322
19.7		100000			4.31192e-09			2.01364
19.75		100000			4.32032e-09			2.01406
19.8		100000			4.32866e-09			2.01447
19.85		100000			4.33694e-09			2.01488
19.9		100000			4.34515e-09			2.01529
19.95		100000			4.35331e-09			2.01569
20		100000			4.36141e-09			2.01608
20.05		100000			4.36945e-09			2.01648
20.1		100000			4.37744e-09			2.01687
20.15		100000			4.38536e-09			2.01725
20.2		100000			4.39323e-09			2.01763
20.25		100000			4.40104e-09			2.01801
20.3		100000			4.40879e-09			2.01838
20.35		100000			4.41649e-09			2.01875
20.4		100000			4.42414e-09			2.01911
20.45		100000			4.43172e-09			2.01947
20.5		100000			4.43926e-09			2.01983
20.55		100000			4.44674e-09			2.02018
20.6		100000			4.45416e-09			2.02053
20.65		100000			4.46153e-09			2.02087
20.7		100000			4.46886e-09			2.02122
20.75		100000			4.47612e-09			2.02155
20.8		100000			4.48334e-09			2.02189
20.85		100000			4.49051e-09			2.02222
20.9		100000			4.49763e-09			2.02255
20.95		100000			4.50469e-09			2.02287
21		100000			4.51171e-09			2.02319
21.05		100000			4.51869e-09			2.02351
21.1		100000			4.52561e-09			2.02382
21.15		100000			4.53249e-09			2.02413
21.2		100000			4.53932e-09			2.02443
21.25		100000			4.54611e-09			2.02474
21.3		100000			4.55285e-09			2.02504
21.35		100000			4.55955e-09			2.02533
21.4		100000			4.5662e-09			2.02563
21.45		100000			4.57282e-09			2.02592
21.5		100000			4.57939e-09			2.0262
21.55		100000			4.58592e-09			2.02649
21.6		100000			4.59241e-09			2.02677
21.65		100000			4.59887e-09			2.02705
21.7		100000			4.60528e-09			2.02732
21.75		100000			4.61166e-09			2.02759
21.8		100000			4.618e-09			2.02786
21.85		100000			4.62431e-09			2.02813
21.9		100000			4.63058e-09			2.02839
21.95		100000			4.63682e-09			2.02865
22		100000			4.64303e-09			2.0289
22.05		100000			4.64921e-09			2.02916
22.1		100000			4.65536e-09			2.02941
22.15		100000			4.66147e-09			2.02966
22.2		100000			4.66757e-09			2.0299
22.25		100000			4.67363e-09			2.03015
22.3		100000			4.67967e-09			2.03039
22.35		100000			4.68568e-09			2.03062
22.4		100000			4.69168e-09			2.03086
22.45		100000			4.69765e-09			2.03109
22.5		100000			4.7036e-09			2.03132
22.55		100000			4.70953e-09			2.03155
22.6		100000			4.71544e-09			2.03177
22.65		100000			4.72134e-09			2.03199
22.7		100000			4.72723e-09			2.03221
22.75		100000			4.7331e-09			2.03243
22.8		100000			4.73896e-09			2.03265
22.85		100000			4.74481e-09			2.03286
22.9		100000			4.75065e-09			2.03307
22.95		100000			4.75648e-09			2.03327
23		100000			4.76231e-09			2.03348
23.05		100000			4.76814e-09			2.03368
23.1		100000			4.77397e-09			2.03388
23.15		100000			4.77979e-09			2.03408
23.2		100000			4.78563e-09			2.03428
23.25		100000			4.79146e-09			2.03447
23.3		100000			4.7973e-09			2.03466
23.35		100000			4.80316e-09			2.03485
23.4		100000			4.80902e-09			2.03504
23.45		100000			4.8149e-09			2.03522
23.5		100000			4.82079e-09			2.03541
23.55		100000			4.8267e-09			2.03559
23.6		100000			4.83264e-09			2.03577
23.65		100000			4.83859e-09			2.03594
23.7		100000			4.84458e-09			2.03612
23.75		100000			4.85059e-09			2.03629
23.8		100000			4.85664e-09			2.03646
23.85		100000			4.86272e-09			2.03663
23.9		100000			4.86883e-09			2.0368
23.95		100000			4.87499e-09			2.03696
24		100000			4.8812e-09			2.03712
24.05		100000			4.88745e-09			2.03729
24.1		100000			4.89375e-09			2.03744
24.15		100000			4.90011e-09			2.0376
24.2		100000			4.90653e-09			2.03776
24.25		100000			4.91301e-09			2.03791
24.3		100000			4.91956e-09			2.03806
24.35		100000			4.92617e-09			2.03821
24.4		100000			4.93287e-09			2.03836
24.45		100000			4.93964e-09			2.03851
24.5		100000			4.94649e-09			2.03865
24.55		100000			4.95344e-09			2.0388
24.6		100000			4.96047e-09			2.03894
24.65		100000			4.96761e-09			2.03908
24.7		100000			4.97485e-09			2.03922
24.75		100000			4.9822e-09			2.03936
24.8		100000			4.98966e-09			2.03949
24.85		100000			4.99725e-09			2.03962
24.9		100000			5.00496e-09			2.03976
24.95		100000			5.0128e-09			2.03989
25		100000			5.02078e-09			2.04002
25.05		100000			5.02891e-09			2.04014
25.1		100000			5.03719e-09			2.04027
25.15		100000			5.04563e-09			2.04039
25.2		100000			5.05423e-09			2.04052
25.25		100000			5.06302e-09			2.04064
25.3		100000			5.07198e-09			2.04076
25.35		100000			5.08113e-09			2.04088
25.4		100000			5.09049e-09			2.041
25.45		100000			5.10005e-09			2.04111
25.5		100000			5.10983e-09			2.04123
25.55		100000			5.11984e-09			2.04134
25.6		100000			5.13008e-09			2.04145
25.65		100000			5.14057e-09			2.04156
25.7		100000			5.15131e-09			2.04167
25.75		100000			5.16233e-09			2.04178
25.8		100000			5.17362e-09			2.04189
25.85		100000			5.1852e-09			2.04199
25.9		100000			5.19709e-09			2.0421
25.95		100000			5.20929e-09			2.0422
26		100000			5.22182e-09			2.0423
26.05		100000			5.2347e-09			2.0424
26.1		100000			5.24793e-09			2.0425
26.15		100000			5.26153e-09			2.0426
26.2		100000			5.27551e-09			2.0427
26.25		100000			5.2899e-09			2.04279
26.3		100000			5.30471e-09			2.04289
26.35		100000			5.31995e-09			2.04298
26.4		100000			5.33564e-09			2.04307
26.45		100000			5.3518e-09			2.04316
26.5		100000			5.36845e-09			2.04325
26.55		100000			5.38561e-09			2.04334
26.6		100000			5.40329e-09			2.04343
26.65		100000			5.42153e-09			2.04352
26.7		100000			5.44033e-09			2.0436
26.75		100000			5.45973e-09			2.04369
26.8		100000			5.47975e-09			2.04377
26.85		100000			5.50041e-09			2.04386
26.9		100000			5.52173e-09			2.04394
26.95		100000			5.54374e-09			2.04402
27		100000			5.56648e-09			2.0441
27.05		100000			5.58996e-09			2.04418
27.1		100000			5.61422e-09			2.04426
27.15		100000			5.63928e-09			2.04433
27.2		100000			5.66518e-09			2.04441
27.25		100000			5.69195e-09			2.04449
27.3		100000			5.71963e-09			2.04456
27.35		100000			5.74825e-09			2.04463
27.4		100000			5.77784e-09			2.04471
27.45		100000			5.80844e-09			2.04478
27.5		100000			5.84009e-09			2.04485
27.55		100000			5.87284e-09			2.04492
27.6		100000			5.90672e-09			2.04499
27.65		100000			5.94178e-09			2.04506
27.7		100000			5.97807e-09			2.04512
27.75		100000			6.01562e-09			2.04519
27.8		100000			6.0545e-09			2.04526
27.85		100000			6.09474e-09			2.04532
27.9		100000			6.13641e-09			2.04539
27.95		100000			6.17956e-09			2.04545
28		100000			6.22424e-09			2.04551
28.05		100000			6.27051e-09			2.04557
28.1		100000			6.31843e-09			2.04564
28.15		100000			6.36808e-09			2.0457
28.2		100000			6.41951e-09			2.04576
28.25		100000			6.47278e-09			2.04582
28.3		100000			6.52798e-09			2.04587
28.35		100000			6.58518e-09			2.04593
28.4		100000			6.64445e-09			2.04599
28.45		100000			6.70587e-09			2.04604
28.5		100000			6.76952e-09			2.0461
28.55		100000			6.83549e-09			2.04615
28.6		100000			6.90387e-09			2.04621
28.65		100000			6.97475e-09			2.04626
28.7		100000			7.04823e-09			2.04631
28.75		100000			7.1244e-09			2.04637
28.8		100000			7.20336e-09			2.04642
28.85		100000			7.28523e-09			2.04647
28.9		100000			7.37012e-09			2.04652
28.95		100000			7.45813e-09			2.04657
29		100000			7.54939e-09			2.04662
29.05		100000			7.64403e-09			2.04667
29.1		100000			7.74217e-09			2.04671
29.15		100000			7.84395e-09			2.04676
29.2		100000			7.9495e-09			2.04681
29.25		100000			8.05897e-09			2.04686
29.3		100000			8.17251e-09			2.0469
29.35		100000			8.29027e-09			2.04695
29.4		100000			8.41243e-09			2.04699
29.45		100000			8.53913e-09			2.04703
29.5		100000			8.67056e-09			2.04708
29.55		100000			8.8069e-09			2.04712
29.6		100000			8.94833e-09			2.04716
29.65		100000			9.09505e-09			2.0472
29.7		100000			9.24727e-09			2.04725
29.75		100000			9.40519e-09			2.04729
29.8		100000			9.56903e-09			2.04733
29.85		100000			9.73901e-09			2.04737
29.9		100000			9.91538e-09			2.04741
29.95		100000			1.00984e-08			2.04744
30		100000			1.02882e-08			2.04748
30.05		100000			1.04852e-08			2.04752
30.1		100000			1.06897e-08			2.04756
30.15		100000			1.09018e-08			2.04759
30.2		100000			1.11219e-08			2.04763
30.25		100000			1.13503e-08			2.04767
30.3		100000			1.15873e-08			2.0477
30.35		100000			1.18333e-08			2.04774
30.4		100000			1.20886e-08			2.04777
30.45		100000			1.23535e-08			2.04781
30.5		100000			1.26284e-08			2.04784
30.55		100000			1.29137e-08			2.04787
30.6		100000			1.32098e-08			2.04791
30.65		100000			1.35171e-08			2.04794
30.7		100000			1.38361e-08			2.04797
30.75		100000			1.41671e-08			2.048
30.8		100000			1.45107e-08			2.04803
30.85		100000			1.48673e-08			2.04806
30.9		100000			1.52375e-08			2.0481
30.95		100000			1.56216e-08			2.04813
31		100000			1.60204e-08			2.04815
31.05		100000			1.64343e-08			2.04818
